X,Y,INCIDENT I,DESCRIPTIO,START_DT,MODIFIED_D,QUADRANT,Longitude,Latitude,location,COUNT_1
-113.921396436844,51.1545172591525,Country Hills Boulevard at Stoney Trail NE,Two vehicle incident.,07/14/2017 07:54:17 PM,07/14/2017 07:55:28 PM,NE,-113.921396436844,51.1545172591525,"(51.1545172591525, -113.921396436844)",1
-114.117113275683,50.8921446733443,24 Street and Spruce Meadows Trail SW,Single vehicle incident.,07/14/2017 08:33:38 PM,07/14/2017 08:50:16 PM,SW,-114.117113275683,50.8921446733443,"(50.8921446733443, -114.117113275683)",3
-113.976910813126,51.0532339705718,Marlborough Way and Memorial Drive NE,Two vehicle incident.,07/14/2017 09:18:24 PM,07/14/2017 09:21:08 PM,NE,-113.976910813126,51.0532339705718,"(51.0532339705718, -113.976910813126)",1
-114.127138893996,51.0822192162334,32 Avenue and Crowchild Trail NW,Two vehicle incident.,07/14/2017 09:11:23 PM,07/14/2017 09:21:08 PM,NW,-114.127138893996,51.0822192162334,"(51.0822192162334, -114.127138893996)",4
-114.058178469072,51.0444709916587,Eastbound 9 Avenue at Macleod Trail SE,Two vehicle incident.,07/15/2017 12:11:01 PM,07/15/2017 12:12:18 PM,SE,-114.058178469072,51.0444709916587,"(51.0444709916587, -114.058178469072)",2
-114.081378207096,51.0105014630094,Elbow Drive and 48 Avenue SW,Two vehicle incident.,07/15/2017 12:09:28 PM,07/15/2017 12:12:18 PM,SW,-114.081378207096,51.0105014630094,"(51.0105014630094, -114.081378207096)",1
-114.202015729115,51.1207971156141,Southbound Nose Hill Drive at Crowchild Trail NW,Two vehicle incident. Blocking the right lane.,07/15/2017 01:16:21 PM,07/15/2017 01:19:11 PM,NW,-114.202015729115,51.1207971156141,"(51.1207971156141, -114.202015729115)",1
-113.958502157114,51.0378555434499,17 Avenue and 52 Street SE,There is an incident involving a pedestrian. The road is closed in all directions.,07/15/2017 01:46:18 PM,07/15/2017 01:49:33 PM,SE,-113.958502157114,51.0378555434499,"(51.0378555434499, -113.958502157114)",10
-114.101595818037,50.9963892678367,Eastbound Glenmore Trail at 14 Street SW,Multi-vehicle incident. Blocking the two right lanes and the NB exit.,07/15/2017 08:50:40 PM,07/15/2017 08:51:59 PM,SW,-114.101595818037,50.9963892678367,"(50.9963892678367, -114.101595818037)",49
-114.023952633351,50.8487853564079,Macleod Trail and 226 Avenue SE,Single vehicle incident.,07/15/2017 11:19:50 PM,07/15/2017 11:20:30 PM,SE,-114.023952633351,50.8487853564079,"(50.8487853564079, -114.023952633351)",1
-114.096705849657,50.9615171634051,Southland Drive and 14 Street SW,Two vehicle incident.,07/16/2017 01:27:43 AM,07/16/2017 01:28:50 AM,SW,-114.096705849657,50.9615171634051,"(50.9615171634051, -114.096705849657)",4
-114.065925605638,51.0128815397639,Macleod Trail and 45 Avenue SW,There is an incident involving a pedestrian.,07/16/2017 02:07:43 AM,07/16/2017 02:11:31 AM,SW,-114.065925605638,51.0128815397639,"(51.0128815397639, -114.065925605638)",4
-114.094755744287,51.0432651805564,Northbound 14 Street and 11 Avenue SW,Two vehicle incident.,07/16/2017 03:06:02 AM,07/16/2017 03:07:09 AM,SW,-114.094755744287,51.0432651805564,"(51.0432651805564, -114.094755744287)",2
-113.947679090474,51.1265484657794,Saddletowne Ci and 60 Street NE,Single vehicle incident.,07/16/2017 03:29:56 AM,07/16/2017 03:32:43 AM,NE,-113.947679090474,51.1265484657794,"(51.1265484657794, -113.947679090474)",1
-114.142816483571,51.102675258269,Southbound Shagnappi Trail at Dalhousie Drive NW,Two vehicle incident.,07/16/2017 01:10:44 PM,07/16/2017 01:11:57 PM,NW,-114.142816483571,51.102675258269,"(51.102675258269, -114.142816483571)",1
-114.030114220227,51.0815375155309,Westbound 32 Avenue and 12 Street NE,Two vehicle incident.,07/16/2017 01:48:06 PM,07/16/2017 01:49:48 PM,NE,-114.030114220227,51.0815375155309,"(51.0815375155309, -114.030114220227)",7
-114.001794664087,51.058567048803,Northbound Barlow Trail at 7 Avenue NE,Two vehicle incident.,07/16/2017 04:11:31 PM,07/16/2017 04:16:07 PM,NE,-114.001794664087,51.058567048803,"(51.058567048803, -114.001794664087)",4
-114.08353327279,51.0489769165391,9 Street and 5 Avenue SW,Two vehicle incident. reduced to 1 left Ln,07/16/2017 06:29:41 PM,07/16/2017 06:33:10 PM,SW,-114.08353327279,51.0489769165391,"(51.0489769165391, -114.08353327279)",4
-114.252502705208,51.0886347807284,Eastbound Trans Canada Hi and Valley Ridge Boulevard NW,Single vehicle incident.,07/17/2017 02:04:29 AM,07/17/2017 02:05:34 AM,NW,-114.252502705208,51.0886347807284,"(51.0886347807284, -114.252502705208)",3
-114.193633358411,51.0670813995593,Old Banff Coach Road and Coulee Wy SW,Two vehicle incident.,07/17/2017 02:43:56 AM,07/17/2017 02:46:39 AM,SW,-114.193633358411,51.0670813995593,"(51.0670813995593, -114.193633358411)",1
-114.03341416245,50.9671056313273,Southbound Deerfoot Trail at Southland Drive SE,Two vehicle incident.,07/17/2017 06:43:33 AM,07/17/2017 06:49:31 AM,SE,-114.03341416245,50.9671056313273,"(50.9671056313273, -114.03341416245)",1
-114.119444842227,51.0744303064741,Southbound Crowchild Trail approaching 24 Avenue NW,Two vehicle incident. Blocking the left lane.,07/17/2017 08:12:30 AM,07/17/2017 08:20:06 AM,NW,-114.119444842227,51.0744303064741,"(51.0744303064741, -114.119444842227)",19
-114.067579455926,51.0001593180607,"1A Street between 58 Avenue and 60 Avenue SW, 59 Avenue between 3 Street and 1A Street SW",The road is closed due to an ongoing incident.,07/17/2017 08:34:20 AM,07/17/2017 08:38:24 AM,SW,-114.067579455926,51.0001593180607,"(51.0001593180607, -114.067579455926)",1
-113.956942754938,51.0985428974366,Falsbridge Gate and Falsbridge Drive NE,Multi-vehicle incident.,07/17/2017 09:51:44 AM,07/17/2017 09:52:52 AM,NE,-113.956942754938,51.0985428974366,"(51.0985428974366, -113.956942754938)",2
-113.888660267348,51.0378379245475,17 Avenue at 100 Street SE,Two vehicle incident.,07/17/2017 09:41:51 AM,07/17/2017 09:52:52 AM,SE,-113.888660267348,51.0378379245475,"(51.0378379245475, -113.888660267348)",4
-114.113334946366,51.0440996098718,Southbound Crowchild Trail at Bow Trail SW,The right lane is closed due to an ongoing incident.,07/17/2017 11:08:21 AM,07/17/2017 11:10:45 AM,SW,-114.113334946366,51.0440996098718,"(51.0440996098718, -114.113334946366)",1
-114.151079512129,51.0652379639086,Westbound Bowness Road at 16 Avenue NW,Two vehicle incident.,07/17/2017 12:39:50 PM,07/17/2017 12:41:43 PM,NW,-114.151079512129,51.0652379639086,"(51.0652379639086, -114.151079512129)",1
-113.981920320981,51.0595292715047,8 Avenue at 36 Street NE,Two vehicle incident.,07/17/2017 02:01:49 PM,07/17/2017 02:03:11 PM,NE,-113.981920320981,51.0595292715047,"(51.0595292715047, -113.981920320981)",4
-114.049120584399,51.016001445243,Southbound Blackfoot Trail at 42 Avenue SE,Two vehicle incident. Blocking the left lane,07/17/2017 02:35:09 PM,07/17/2017 02:39:56 PM,SE,-114.049120584399,51.016001445243,"(51.016001445243, -114.049120584399)",4
-114.119142157127,51.0670854936288,Northbound Crowchild Trail approaching 16 Avenue NW,Multi-vehicle incident. Blocking the right lane,07/17/2017 04:04:09 PM,07/17/2017 04:06:52 PM,NW,-114.119142157127,51.0670854936288,"(51.0670854936288, -114.119142157127)",11
-114.185233143149,51.0626295525197,Old Banff Coach Road at Coach Hill Road SW,Two vehicle incident.,07/17/2017 04:38:06 PM,07/17/2017 04:47:21 PM,SW,-114.185233143149,51.0626295525197,"(51.0626295525197, -114.185233143149)",3
-114.041821774777,51.1106539204754,9 Street at 64 Avenue NE,Two vehicle incident.,07/17/2017 05:23:58 PM,07/17/2017 05:26:20 PM,NE,-114.041821774777,51.1106539204754,"(51.1106539204754, -114.041821774777)",7
-114.072037003149,50.9944276300291,Westbound Glenmore Trail at Macleod Trail SE,Multi-vehicle incident. Blocking the right lane,07/17/2017 05:59:10 PM,07/17/2017 06:21:15 PM,SE,-114.072037003149,50.9944276300291,"(50.9944276300291, -114.072037003149)",31
-114.038032334448,51.0866364874556,Eastbound 32 Avenue and Deerfoot Trail NE,Two vehicle incident.,07/17/2017 07:27:54 PM,07/17/2017 07:30:26 PM,NE,-114.038032334448,51.0866364874556,"(51.0866364874556, -114.038032334448)",44
-114.062799762718,51.0483883926171,Eastbound 5 Avenue approaching Centre Street S,Two vehicle incident.  Blocking the middle lane,07/18/2017 07:15:45 AM,07/18/2017 07:21:00 AM,SW,-114.062799762718,51.0483883926171,"(51.0483883926171, -114.062799762718)",4
-114.064223311852,51.0165751300643,Southbound Macleod Trail at 41 Avenue SW,Two vehicle incident. Blocking two left lanes.,07/18/2017 08:39:33 AM,07/18/2017 08:44:04 AM,SW,-114.064223311852,51.0165751300643,"(51.0165751300643, -114.064223311852)",1
-114.11292489798,51.0383261650956,Northbound Crowchild Trail approaching Bow Trail SW,Multi-vehicle incident. In the right shoulder.,07/18/2017 08:41:25 AM,07/18/2017 08:44:04 AM,SW,-114.11292489798,51.0383261650956,"(51.0383261650956, -114.11292489798)",1
-113.958306238636,51.0810642488006,Northbound 52 Street at 32 Avenue NE,Two vehicle incident. Blocking two left lanes.,07/18/2017 09:20:38 AM,07/18/2017 09:22:31 AM,NE,-113.958306238636,51.0810642488006,"(51.0810642488006, -113.958306238636)",1
-114.067897688979,51.0087186785802,Southbound Macleod Trail at 50 Avenue SW,Two vehicle incident. Blocking the two right lanes.,07/18/2017 09:13:13 AM,07/18/2017 09:22:31 AM,SW,-114.067897688979,51.0087186785802,"(51.0087186785802, -114.067897688979)",4
-114.115568138223,50.9997276834661,Eastbound Glenmore Trail at Crowchild Trail SW,Stalled vehicle. Blocking the right lane.,07/18/2017 01:07:08 PM,07/18/2017 01:09:02 PM,SW,-114.115568138223,50.9997276834661,"(50.9997276834661, -114.115568138223)",1
-114.050831643892,50.9806534272453,Westbound Heritage Drive at Blackfoot Trail SE,Two vehicle incident.,07/18/2017 03:50:10 PM,07/18/2017 03:51:23 PM,SE,-114.050831643892,50.9806534272453,"(50.9806534272453, -114.050831643892)",10
-114.21086847738,51.0524393258007,Bow Trail at 85 Street SW,Blank traffic signals. Crews have been dispatched. Drive with caution,07/18/2017 03:35:18 PM,07/18/2017 03:51:23 PM,NW,-114.21086847738,51.0524393258007,"(51.0524393258007, -114.21086847738)",7
-114.146365281757,51.0622047204948,Point Drive at Bowness Road NW,Two vehicle incident.,07/18/2017 03:29:10 PM,07/18/2017 03:51:23 PM,NW,-114.146365281757,51.0622047204948,"(51.0622047204948, -114.146365281757)",3
-114.071597618032,51.0668375105123,Westbound 16 Avenue at 4 Street NW,Two vehicle incident.,07/18/2017 04:02:49 PM,07/18/2017 04:06:41 PM,NW,-114.071597618032,51.0668375105123,"(51.0668375105123, -114.071597618032)",5
-114.013414246829,51.1394313335683,Airport Trail and 19 Street NE,Two vehicle incident.,07/18/2017 03:55:56 PM,07/18/2017 04:06:41 PM,NE,-114.013414246829,51.1394313335683,"(51.1394313335683, -114.013414246829)",5
-114.050335537459,51.0506018522479,Eastbound Memorial Drive at Edmonton Trail,Multi-vehicle incident. Blocking the right lane,07/18/2017 04:45:24 PM,07/18/2017 04:53:59 PM,NE,-114.050335537459,51.0506018522479,"(51.0506018522479, -114.050335537459)",17
-114.083916014515,50.9946277261426,Southbound Elbow Drive and Glenmore Trail SW,Two vehicle incident. Blocking the left lane,07/18/2017 04:50:04 PM,07/18/2017 04:53:59 PM,NW,-114.083916014515,50.9946277261426,"(50.9946277261426, -114.083916014515)",26
-114.025651493291,50.8889424507033,Westbound Stoney Trail at Chaparral Boulevard SE,Multi-vehicle incident.,07/18/2017 05:13:15 PM,07/18/2017 05:22:34 PM,SE,-114.025651493291,50.8889424507033,"(50.8889424507033, -114.025651493291)",15
-114.091245130363,51.0441145375093,12 Street and 10 Avenue SW,Single vehicle incident.,07/18/2017 05:20:20 PM,07/18/2017 05:22:34 PM,SW,-114.091245130363,51.0441145375093,"(51.0441145375093, -114.091245130363)",1
-114.088917198818,51.0421478488218,11 Street and 12 Avenue SW,Two vehicle incident.,07/19/2017 03:36:40 AM,07/19/2017 03:39:38 AM,SW,-114.088917198818,51.0421478488218,"(51.0421478488218, -114.088917198818)",4
-114.046154501515,51.1221656601744,Southbound Deerfoot Trail at Beddington Trail NE,Two vehicle incident.,07/19/2017 06:57:17 AM,07/19/2017 06:58:43 AM,NE,-114.046154501515,51.1221656601744,"(51.1221656601744, -114.046154501515)",14
-113.981721646375,51.11592510523,36 Street north of 64 Avenue NE,Multi-vehicle incident.,07/19/2017 08:00:41 AM,07/19/2017 08:19:32 AM,NE,-113.981721646375,51.11592510523,"(51.11592510523, -113.981721646375)",1
-113.948965406033,50.9100939590457,Northbound 52 Street approaching Stoney Trail SE,Two vehicle incident.,07/19/2017 08:19:03 AM,07/19/2017 08:19:32 AM,SE,-113.948965406033,50.9100939590457,"(50.9100939590457, -113.948965406033)",5
-114.094710004209,51.040414930642,Southbound 14 Street at 14 Avenue SW,Single vehicle incident.,07/19/2017 10:59:57 AM,07/19/2017 11:22:48 AM,SW,-114.094710004209,51.040414930642,"(51.040414930642, -114.094710004209)",5
-114.119210964322,51.0753202548666,Southbound Crowchild Trail approaching 24 Avenue NW,Two vehicle incident. Blocking two right lanes.,07/19/2017 11:05:13 AM,07/19/2017 11:22:48 AM,NW,-114.119210964322,51.0753202548666,"(51.0753202548666, -114.119210964322)",1
-114.058659222965,51.0378329973662,Macleod Trail at 17 Avenue SE,"Blank traffic signals, crews have been dispatched. Drive with caution.",07/19/2017 03:06:31 PM,07/19/2017 03:11:46 PM,NW,-114.058659222965,51.0378329973662,"(51.0378329973662, -114.058659222965)",6
-114.063819666563,50.996512469962,62 Avenue at Center Street SE,Two vehicle incident.,07/19/2017 04:02:23 PM,07/19/2017 04:04:05 PM,SE,-114.063819666563,50.996512469962,"(50.996512469962, -114.063819666563)",3
-114.165476911424,51.0533696615276,Northbound Sarcee Trail approaching Bow Trail SW,Multi-vehicle incident. Blocking the left lane,07/19/2017 04:39:50 PM,07/19/2017 04:46:19 PM,SW,-114.165476911424,51.0533696615276,"(51.0533696615276, -114.165476911424)",21
-114.11850138363,51.0524923335053,Northbound Crowchild Trail approaching Kensington Road NW,Multi-vehicle incident. Blocking the right lane,07/19/2017 05:01:14 PM,07/19/2017 05:05:55 PM,NW,-114.11850138363,51.0524923335053,"(51.0524923335053, -114.11850138363)",15
-114.070091836959,51.1737906003774,Eastbound Stoney Trail at Harvest Hills Boulevard NE,Single vehicle incident.,07/19/2017 05:51:31 PM,07/19/2017 06:24:19 PM,NE,-114.070091836959,51.1737906003774,"(51.1737906003774, -114.070091836959)",3
-114.042458475499,51.06690836088,Eastbound 16 Avenue at Russet Road NE,Two vehicle incident.,07/19/2017 06:22:33 PM,07/19/2017 06:24:19 PM,SE,-114.042458475499,51.06690836088,"(51.06690836088, -114.042458475499)",3
-114.047462310921,50.9066661614886,Sun Valley Boulevard at Midlake Boulevard SE,Two vehicle incident.,07/19/2017 06:46:37 PM,07/19/2017 06:48:01 PM,SE,-114.047462310921,50.9066661614886,"(50.9066661614886, -114.047462310921)",2
-114.15280476632,51.0305047797981,26 Avenue at 45 Street SW,Single vehicle incident.,07/19/2017 06:40:59 PM,07/19/2017 06:48:01 PM,SW,-114.15280476632,51.0305047797981,"(51.0305047797981, -114.15280476632)",2
-114.075373268765,50.9505553445019,Anderson Road and Macleod Trail SW,Single vehicle incident.,07/19/2017 11:00:29 PM,07/19/2017 11:17:35 PM,SW,-114.075373268765,50.9505553445019,"(50.9505553445019, -114.075373268765)",5
-114.141155241966,50.9357713457723,37 Street and 130 Avenue SW,Single vehicle incident.,07/19/2017 11:16:49 PM,07/19/2017 11:17:35 PM,SW,-114.141155241966,50.9357713457723,"(50.9357713457723, -114.141155241966)",4
-114.149482664815,51.0636147673025,Shaganappi Trail and Bowness Road NW,Two vehicle incident.,07/20/2017 12:40:00 AM,07/20/2017 12:42:12 AM,NW,-114.149482664815,51.0636147673025,"(51.0636147673025, -114.149482664815)",4
-113.963310837195,51.0671044015668,Eastbound 16 Avenue and 52 Street NE,Single vehicle incident.,07/20/2017 02:43:18 AM,07/20/2017 02:45:24 AM,NE,-113.963310837195,51.0671044015668,"(51.0671044015668, -113.963310837195)",20
-113.935085094368,51.0964152929173,68 Street at McKnight Boulevard NE,Two vehicle incident.,07/20/2017 06:31:35 AM,07/20/2017 06:34:23 AM,NE,-113.935085094368,51.0964152929173,"(51.0964152929173, -113.935085094368)",1
-114.071692939683,50.9759071805882,Northbound Macleod Trail at 86 Avenue SE,Two vehicle incident. Blocking the right lane.,07/20/2017 10:48:21 AM,07/20/2017 10:59:15 AM,SE,-114.071692939683,50.9759071805882,"(50.9759071805882, -114.071692939683)",9
-114.16071821756,51.1676584327982,128 Avenue and Sherwood Drive NW,Single vehicle incident.,07/20/2017 12:18:01 PM,07/20/2017 12:18:46 PM,NW,-114.16071821756,51.1676584327982,"(51.1676584327982, -114.16071821756)",4
-114.048758897612,51.0112679372033,Blackfoot Trail and 46 Avenue SE,Two vehicle incident.,07/20/2017 12:34:35 PM,07/20/2017 12:36:44 PM,SE,-114.048758897612,51.0112679372033,"(51.0112679372033, -114.048758897612)",4
-114.027998818654,50.9530072618363,Anderson Road at Deerfoot Trail SE,Single vehicle incident.,07/20/2017 01:11:50 PM,07/20/2017 01:14:55 PM,SE,-114.027998818654,50.9530072618363,"(50.9530072618363, -114.027998818654)",1
-114.091688900952,51.0378220905184,17 Avenue and 12 Street SW,Two vehicle incident.,07/20/2017 01:51:13 PM,07/20/2017 01:51:30 PM,SW,-114.091688900952,51.0378220905184,"(51.0378220905184, -114.091688900952)",2
-113.941838399408,51.0520679499487,Memorial Drive at Penbrooke Drive SE,Two vehicle incident.,07/20/2017 01:41:00 PM,07/20/2017 01:51:30 PM,SE,-113.941838399408,51.0520679499487,"(51.0520679499487, -113.941838399408)",1
-113.985509733171,51.0814315410939,34 Street and 32 Avenue NE,Two vehicle incident.,07/20/2017 03:15:24 PM,07/20/2017 03:25:20 PM,NE,-113.985509733171,51.0814315410939,"(51.0814315410939, -113.985509733171)",4
-114.076686172001,50.9944902966132,Southbound 5 Street over Glenmore Trail SW,Two vehicle incident.,07/20/2017 05:29:50 PM,07/20/2017 05:36:27 PM,SW,-114.076686172001,50.9944902966132,"(50.9944902966132, -114.076686172001)",1
-114.032366799142,51.0482460687699,Eastbound Memorial Drive and 12 Street NE,Multi-vehicle incident.,07/20/2017 05:35:19 PM,07/20/2017 05:36:27 PM,NE,-114.032366799142,51.0482460687699,"(51.0482460687699, -114.032366799142)",8
-113.991775584347,51.0489109159295,Memorial Drive at 28 Street SE,Two vehicle incident.,07/20/2017 06:22:16 PM,07/20/2017 06:24:11 PM,SE,-113.991775584347,51.0489109159295,"(51.0489109159295, -113.991775584347)",8
-114.08555884659,51.0669849062973,16 Avenue at 10 Street NW,Two vehicle incident.,07/20/2017 07:29:03 PM,07/20/2017 07:30:28 PM,NW,-114.08555884659,51.0669849062973,"(51.0669849062973, -114.08555884659)",11
-114.030919044643,51.0023164110116,Northbound Deerfoot Trail past Glenmore Trail SE,Stalled vehicle. In the right shoulder.,07/21/2017 08:48:17 AM,07/21/2017 08:51:34 AM,SE,-114.030919044643,51.0023164110116,"(51.0023164110116, -114.030919044643)",1
-113.981650963132,51.0393953900949,Southbound 36 Street at 16 Avenue SE,Two vehicle incident.,07/21/2017 11:15:45 AM,07/21/2017 11:16:27 AM,SE,-113.981650963132,51.0393953900949,"(51.0393953900949, -113.981650963132)",9
-113.981965566233,51.0682779680263,Southbound 36 Street and Sunridge Way NE,Two vehicle incident.,07/21/2017 03:41:43 PM,07/21/2017 03:43:04 PM,NE,-113.981965566233,51.0682779680263,"(51.0682779680263, -113.981965566233)",1
-114.036988631502,51.1105834522785,64 Avenue at 11 Street NE,Two vehicle incident.,07/21/2017 04:36:44 PM,07/21/2017 04:44:34 PM,NE,-114.036988631502,51.1105834522785,"(51.1105834522785, -114.036988631502)",7
-114.106340047171,50.9721780416319,90 Avenue and 19 Street SW,Two vehicle incident.,07/21/2017 04:43:34 PM,07/21/2017 04:44:34 PM,SW,-114.106340047171,50.9721780416319,"(50.9721780416319, -114.106340047171)",3
-113.935219142544,51.099077652779,68 Street at Coral Springs Boulevard NE,There is an incident involving a pedestrian.,07/21/2017 05:34:20 PM,07/21/2017 05:35:39 PM,NE,-113.935219142544,51.099077652779,"(51.099077652779, -113.935219142544)",6
-113.982113434427,51.0481471482344,36 Street at Radcliffe Drive SE,Two vehicle incident.,07/21/2017 08:28:51 PM,07/21/2017 08:48:41 PM,SE,-113.982113434427,51.0481471482344,"(51.0481471482344, -113.982113434427)",1
-114.10629780693,51.0747947663983,Morley Trail and 19 Street NW,Two vehicle incident.,07/21/2017 08:48:01 PM,07/21/2017 08:48:41 PM,NW,-114.10629780693,51.0747947663983,"(51.0747947663983, -114.10629780693)",1
-113.9292702476,50.9796402585989,Stoney Trail and Glenmore Trail SE,Two vehicle incident.,07/22/2017 01:29:45 AM,07/22/2017 01:30:31 AM,SE,-113.9292702476,50.9796402585989,"(50.9796402585989, -113.9292702476)",19
-113.888660267348,51.0378379245475,Westbound 17 Avenue at 100 Street SE,Single vehicle incident.,07/22/2017 02:59:41 AM,07/22/2017 03:00:42 AM,SE,-113.888660267348,51.0378379245475,"(51.0378379245475, -113.888660267348)",4
-113.9292702476,50.9796402585989,Westbound Glenmore Trail at Stoney Trail SE,Two vehicle incident.  reduced to 1 right lane,07/22/2017 01:29:45 AM,07/22/2017 05:25:01 AM,SE,-113.9292702476,50.9796402585989,"(50.9796402585989, -113.9292702476)",19
-114.017308292017,51.0084392020507,Southbound Deerfoot Trail past Peigan Trail SE,Single vehicle incident. Blocking the left lane.,07/22/2017 10:19:43 AM,07/22/2017 10:22:28 AM,SE,-114.017308292017,51.0084392020507,"(51.0084392020507, -114.017308292017)",1
-114.059898065358,51.089730113509,1 Street and 41 Avenue NE,Two vehicle incident.,07/22/2017 04:05:40 PM,07/22/2017 04:06:36 PM,NE,-114.059898065358,51.089730113509,"(51.089730113509, -114.059898065358)",2
-114.077058299052,50.9946015254432,Eastbound Glenmore Trail at 5 Street SW,Two vehicle incident. blocking the right lane on the exit.,07/22/2017 05:01:08 PM,07/22/2017 05:05:18 PM,SW,-114.077058299052,50.9946015254432,"(50.9946015254432, -114.077058299052)",17
-113.947292974797,50.9047521091636,Stoney Trail at 52 Street SE,Two vehicle incident.,07/22/2017 05:58:08 PM,07/22/2017 06:09:46 PM,SE,-113.947292974797,50.9047521091636,"(50.9047521091636, -113.947292974797)",1
-114.109454611271,51.0276685166325,20 Street and 29 Avenue SW,Two vehicle incident.,07/22/2017 06:04:19 PM,07/22/2017 06:09:46 PM,SW,-114.109454611271,51.0276685166325,"(51.0276685166325, -114.109454611271)",1
-113.990079256899,51.0269506386122,30 Avenue and 29A Street SE,There is an incident involving a pedestrian.,07/22/2017 07:11:41 PM,07/22/2017 07:13:04 PM,SE,-113.990079256899,51.0269506386122,"(51.0269506386122, -113.990079256899)",1
-114.081311859967,51.0024660716478,57 Avenue and Elbow Drive SW,Single vehicle incident.,07/22/2017 07:51:58 PM,07/22/2017 07:52:58 PM,SW,-114.081311859967,51.0024660716478,"(51.0024660716478, -114.081311859967)",1
-114.196269975721,51.0137869291182,Glenmore Trail and 69 Street SW,Two vehicle incident.,07/22/2017 09:12:34 PM,07/22/2017 09:25:37 PM,SW,-114.196269975721,51.0137869291182,"(51.0137869291182, -114.196269975721)",15
-114.142245394896,51.1100886346537,Westbound John Laurie Boulevard at Shaganappi Trail NW,Two vehicle incident.,07/22/2017 11:58:35 PM,07/23/2017 12:04:39 AM,NW,-114.142245394896,51.1100886346537,"(51.1100886346537, -114.142245394896)",14
-114.036221957794,50.9705895302783,Northbound Deerfoot Trail at Southland Drive SE,Two vehicle incident.,07/23/2017 12:41:15 AM,07/23/2017 12:53:17 AM,SE,-114.036221957794,50.9705895302783,"(50.9705895302783, -114.036221957794)",37
-113.95250844882,51.1051912706021,Falconridge Boulevard and Falworth Way NE,There is an incident involving a pedestrian.,07/23/2017 09:14:07 AM,07/23/2017 09:16:05 AM,NE,-113.95250844882,51.1051912706021,"(51.1051912706021, -113.95250844882)",1
-113.9584661621,51.1544167334824,Country Hills Boulevard at 52 Street NE,Single vehicle incident.,07/23/2017 01:53:46 PM,07/23/2017 02:24:59 PM,NE,-113.9584661621,51.1544167334824,"(51.1544167334824, -113.9584661621)",3
-114.019133128011,51.0535627199567,Eastbound Memorial Drive approaching Deerfoot Trail NE,Multi-vehicle incident. Blocking the three right lanes.,07/23/2017 02:22:05 PM,07/23/2017 02:24:59 PM,NE,-114.019133128011,51.0535627199567,"(51.0535627199567, -114.019133128011)",15
-114.216130547958,51.1490846491922,Royal Birch Boulevard and Royal Oak Way NW,Two vehicle incident.,07/23/2017 03:19:27 PM,07/23/2017 03:20:22 PM,NW,-114.216130547958,51.1490846491922,"(51.1490846491922, -114.216130547958)",2
-114.052063323422,51.0849716780891,36 Avenue and Edmonton Trail NE,Two vehicle incident.,07/23/2017 05:20:23 PM,07/23/2017 05:21:29 PM,NE,-114.052063323422,51.0849716780891,"(51.0849716780891, -114.052063323422)",5
-114.002717520691,51.081550172243,Barlow Trail and 32 Avenue NE,Two vehicle incident.,07/23/2017 06:05:21 PM,07/23/2017 06:06:16 PM,NE,-114.002717520691,51.081550172243,"(51.081550172243, -114.002717520691)",5
-114.071735504013,50.9650849940053,Northbound Macleod Trail at Southland Drive SE,Two vehicle incident. Blocking the right lane,07/23/2017 07:17:10 PM,07/23/2017 07:19:07 PM,SE,-114.071735504013,50.9650849940053,"(50.9650849940053, -114.071735504013)",9
-114.109124555151,51.0875471695925,19 Street at Northmount Drive NW,traffic signals are blank due to power outage. Crews have been dispatched.,07/23/2017 10:52:09 PM,07/23/2017 11:24:58 PM,NW,-114.109124555151,51.0875471695925,"(51.0875471695925, -114.109124555151)",2
-114.199318603681,51.0886544793784,Bowness Road at 77 Street NW,Traffic signals are blank due to power outage. Crews have been dispatched.,07/23/2017 11:23:11 PM,07/23/2017 11:24:58 PM,NW,-114.199318603681,51.0886544793784,"(51.0886544793784, -114.199318603681)",2
-114.048428087625,50.9639865551523,Southland Drive at Acadia Drive SE,Traffic signals are blank due to power outage. Crews have been dispatched.,07/23/2017 11:55:51 PM,07/23/2017 11:57:18 PM,SE,-114.048428087625,50.9639865551523,"(50.9639865551523, -114.048428087625)",5
-113.958187942005,50.9253919241567,52 Street and New Brighton Drive SE,Traffic signals are flashing red. Crews have been dispatched.,07/24/2017 06:56:46 AM,07/24/2017 07:15:55 AM,SE,-113.958187942005,50.9253919241567,"(50.9253919241567, -113.958187942005)",1
-114.009052228291,51.0689265364621,21 Street and 18 Avenue NE,There is an incident involving a pedestrian.,07/24/2017 07:14:43 AM,07/24/2017 07:15:55 AM,NE,-114.009052228291,51.0689265364621,"(51.0689265364621, -114.009052228291)",1
-114.07147937605,51.046755546549,4 Street and 7 Avenue SW,Traffic signals are flashing red. Crews have been dispatched.,07/24/2017 08:23:13 AM,07/24/2017 08:25:17 AM,SW,-114.07147937605,51.046755546549,"(51.046755546549, -114.07147937605)",8
-114.073521391278,51.0505955908854,5 Street and 3 Avenue SW,Two vehicle incident.,07/24/2017 07:59:22 AM,07/24/2017 08:25:17 AM,SW,-114.073521391278,51.0505955908854,"(51.0505955908854, -114.073521391278)",1
